DESCRIPTION,NAME,ID,LOCALE
Ein Monat zum Anzeigen des Desktop-Kalenders - Doppelseitig gedruckt. Start vom 1. Januar bis 31. Dezember - Gedruckt mit schwarzer und roter Tinte / Flip-Page zum Ändern des Monats / zum Aufstehen auf dem Tisch oder Schreibtisch; Zeigt Mondpositionen / Wochennummern / Nationalfeiertage und andere wichtige Daten und bemerkenswerte Ereignisse an.,Desktop-Kalender,51f74531-d2ab-397f-ba77-310e9791da79,de
"Hochwertige, weiß bedruckbare Delegiertenkarten. Es gibt 25 Kartenblätter pro Packung mit 2 Karten pro Seite, was insgesamt 50 Karten entspricht. Abmessungen: 210x74,3mm; Premium-Papierkarte 150 g / m_; Kompatibel mit Laser- und Tintenstrahldruckern.",Delegiertenkarte - Packung mit 50 Stück,53a96f20-71e0-3122-9820-fed4658aaa3d,de
Taschenform (Siegel an der kurzen Kante) Größe: C4 Abmessungen: 324x229mm; Boxed 250; Mittelschwere Umschläge mit einem Gewicht von 90 g / m_ aus 100% Recyclingpapier; Selbstsiegel.,Manila Taschenumschläge - Box mit 250 Stück,54c7a034-2269-3cc0-a08c-e152fb321c1d,de
"Stilvoller Aktenschrank aus starkem ABS-Material, ungiftig, geruchsneutral, feuchtigkeitsbeständig und korrosionsbeständig; Schubladen haben eine Öffnungserweiterung von 100%, die einen einfachen Zugriff auf alle Dateien ermöglicht. Akzeptiert foolscap-Suspendierungsdateien; Die Zentralverriegelung sichert alle vier Schubladen mit einem einzigen Schlüssel. Lieferung mit zwei Schlüsseln; Intelligente bündige Griffe und angepasster Etikettenhalter; 3 leuchtende Farben.",Aktenschrank - 4 Schubladen,57b27a19-2f73-3d12-af5e-106d54656791,de
Set mit drei Hochleistungsmessern mit einfach abzubrechenden Klingen in drei leuchtenden Farben; Kunststoffgehäuse und Schnappverschluss; 18 mm Klinge aus Kohlenstoffstahl mit Metallführungen. Soft-Grip-Griff für bequeme Handhabung. 5 Jahre Garantie.,Kuttermesser - 3er-Set - Verschiedene Ausführungen,593ba4b9-c302-3c62-805d-f730c4e16c5f,de
"Robustes, aber leichtes Kraftpapier mit gepolstertem Schutzfutter ermöglicht die sichere Versendung empfindlicher Gegenstände. Bequemes Verschließen auf 3 verschiedene Arten, entweder mit einem Papierverschluss, einem dauerhaften Verschluss oder einem wiederverschließbaren Streifen für mehrere",Kuverts mit Blasenauskleidung - Box à 100 Stück,5946c095-3964-3b1f-8633-616b3ff28c0a,de
Robuster Dokumentenordner mit 2 Gummibändern und ohne Klappen für eine schnelle Ablage; Rückenbreite: 15mm.,Elastischer Ordner ohne Klappe - Rot,5c2b6bd1-5335-38f3-a1d5-5bc8ab68fc15,de
Nicht klebender Würfel mit ca. 500 weiße Blätter - 90x90mm.,Notizpapier - Weiß - 500 Blatt,5e775401-d3d1-3c63-b9cd-edb5efd2a3bb,de
"Hochwertiger Bleistift mit ergonomischer Sechskantform und spezieller bruchsicherer, supergebundener Mine für lange Lebensdauer. Radierspitze aus ungiftigen Schwermetallen. Pencil verwendet leichtes, weiches und leicht zu schärfendes Holz aus nachhaltig bewirtschafteten Wäldern. Beinhaltet einen praktischen Radiergummi am Ende; PVC- und latexfreier Radiergummi; HB Abschluss.",Bleistifte - 6er-Packung,602312ed-26d6-33dc-a854-737241872d70,de
"Farbiges Mehrzweckpapier, ideal zum Kopieren und Drucken von Volumina, geeignet für alle Büromaschinen; in einer großen Auswahl an Farben erhältlich; 80 g / m_",Druckerpapier - Dunkelrot - 250 Blatt,60cf8650-2a88-3ae4-9bea-46b4ad072a63,de
Leichter und robuster Papierkorb aus rundem Netzgewebe; Modernes zeitgenössisches Design - kratzfest; Halten Sie die Umgebung sauber und ordentlich mit; Große Kapazität ermöglicht weniger Entleerung; Abmessungen: 27 cm (Höhe) x 24 cm (Durchmesser).,Rundmaschen-Abfallbehälter 15 Liter Inhalt â Silber,62d991f3-f71c-38a5-b4b5-cc2891a9dd3f,de
Hochleistungsschneidemesser mit einfach abzubrechenden Klingen; Rot-schwarzer Kunststoffkörper und Schnappverschluss; 18 mm Klinge aus Kohlenstoffstahl mit Metallführungen. Soft-Grip-Griff für bequeme Handhabung. 5 Jahre Garantie.,Kuttermesser,6360805b-bd8f-30b1-a77a-f09197e43820,de
"Premium kabelgebundenes (sidebound) Notebook mit stilvollem, abwischbarem Polypropylen-Cover und silbernem Doppelkabel; hochwertiges weißes 90 g / m_-Papier mit schwachen Linealen; Papiergröße: A5 (105 x 148 mm) (4,125 x 5,875 Zoll); 160 Seiten (80 Blatt) pro Block.",Notizbuch - Blau,646ba021-5993-3b18-9970-6bceac124c70,de
"Set aus hochwertigen Kleiderbügeln mit beschichteter Oberfläche, Hosenbügel - rutschfest. Superschlankes Design - platzsparend - Die Haken können um 360 Grad gedreht werden, praktisch für verschiedene Raumsituationen. Material: ABS (Kunststoff); Farbe: türkis",Kleiderbügel,64d40922-ea0d-30f9-9b83-eb4448ee4c2e,de
"Dieser stilvolle goldene Druckkugelschreiber aus Metall verfügt über eine Chromleiste, eine Stahlfeder, einen praktischen Taschenclip und wird in einer eleganten Geschenkbox geliefert. Kommt mit einer 2-jährigen Garantie. Spitzengröße: 1mm; Tintenfarbe: mattschwarz; wieder auffüllbar.",Goldkugelschreiber mit Chrombesatz,68d1a9e0-0d96-3285-8443-c17a8e528c3b,de
"Stilvoller dreieckiger Whiteboard-Marker; Einschussfeder: 3,0mm.",Markierstift - Rot,69997847-fad4-36ad-a62a-bd7507cbbda7,de
Hochwertiges Lederjournal mit markantem orangefarbenem Lederbezug; Rücken mit eleganten roten Nähten; luxuriöses weißes Papier (90 g / m_); 160 Seiten (80 Blatt) Format: A5 (148 x 210 mm).,Leder Journal,6a8c7b8f-e711-38e0-8285-12820845986c,de
"Ein halbwegwerfbares, mittelschweres, farbcodiertes Tuch für alle Anwendungen. Antimikrobiell, um das Tuch vor Bakterienbildung zu schützen; Sehr saugfähig und leicht abzuspülen; Blattgröße: 500 mm x 300 mm; Packung mit 50 Stück.",Allzwecktuch - Packung mit 50 Stück,6b41fd73-39e2-3451-b455-5c82c4b17fac,de
"Spezieller Design-Keramiktopf mit einer attraktiven echten Sukkulentenpflanze; Ein Loch im Boden leitet überschüssiges Wasser ab, damit die Pflanzenwurzel die frische Luft aufnimmt.",Büroanlage,6cc2eeb6-2ce4-378a-b4aa-d7f99d13bd44,de
"Klassischer Textmarker zum Markieren von Text und Hervorheben wichtiger Informationen. Die Meißelspitze bietet 2 Linienbreiten von 2 und 5 mm für eine Reihe von Aufgaben wie Schreiben, Unterstreichen oder Hervorheben. Flacher Lauf, der nicht wegrollt. Bis zu 4 Stunden Cap-Off-Zeit; Markieren Sie bis zu 375 m; Tinte auf Wasserbasis; Leicht nachfüllbar.",Markierstifte - Orange,6d239108-fd00-3b45-816a-ea0e65c54977,de
"Office Envelopes White Leichtes Papier (80 g / m_); Brieftasche-Stil; gummiert; 16,2 cm (B) _ 11,4 cm (H); Schachtel von 2000.",Büroumschläge,6d428405-46f3-3402-96fa-e30a02023644,de
Klassischer Textmarker zum Markieren von Text und Hervorheben wichtiger Informationen. Die Meißelspitze bietet 2 Linienbreiten von 2 und 5 m,Markierstift - sortiert,6d94b33c-dfac-3974-8d37-4febfd5465c1,de
"Farbiges Mehrzweckpapier, ideal zum Kopieren und Drucken von Volumina, geeignet für alle Büromaschinen; in einer großen Auswahl an Farben erhältlich; 80 g / m_",Druckerpapier - Intensivgrün - 250 Blatt,6df8121d-038e-38f7-bc7b-90feb04231f4,de
"Hochwertiges Lineal mit klaren Maßen in Zoll und Zentimetern. Länge: 15 cm; Das Lineal besteht aus robustem, langlebigem, bruchsicherem Kunststoff. Der leichte Kunststoff und das kompakte Design machen es einfach, ihn überall hin mitzunehmen. 3 leuchtende Farben.",Kunststofflineal - Grün - 15 cm/6 Zoll,6e409d81-b803-335a-b0a3-928bdd558adc,de
"Langlebige Papier-Über-Bord-Hebelfeile mit Rückenetikett, zwei Metallringen und abschließbarer Kompressorstange; Verstärkte Unterkante; Daumenloch aus Metall zum einfachen Abrufen aus den Regalen; Rückenbreite: 70mm.",Aktenordner - Gelb,6eaf313c-8c07-3a55-872f-acf0bf61cdd0,de
Nachfüllbarer Kunststoff-Klebebandspender mit einer transparenten Außenhülle in stilvollem Neonblau; Gehäuse ist leicht und tragbar mit einem haltbaren Metallschneider für einfache Bedienung; Bandgröße: 19mmx25m.,Tragbarer Klebebandspender,6f74b564-61b4-34d3-9433-45fa8e434550,de
Stoßfester transparenter Noteholder-Würfel mit ca. 750 farbigen Blättern - 90x90mm.,Farbiges Notizpapier im Würfel - Sortiert - 750 Blatt,6fbf2ab0-5793-3272-8655-929759fb4872,de
High-End Casebound Notebook mit Soft-Feel-Cover und Gummiband in 2 stylischen Farben; 8mm liniert mit Rand; hochwertiges cremefarbenes Papier (80 g / m_); 192 Seiten (96 Blatt); Maße; B5 (180 x 250 mm).,Casebound Notizbuch,707048f2-8747-3b68-b6ee-32613184e4a7,de
Naturkautschuk-Radiergummi ohne Zusatz von Kunststoffen und Phthalaten. Weichteil (orange) zum Löschen von Graphitlinien. Harter Teil (blau) zum Löschen von Tintenstreifen und Flecken.,Naturkautschuk Kombinierter Radiergummi,71d9b804-4f41-3b1d-8e36-8b1369c92dc1,de
Stoßfester Briefkasten aus Polystyrol in attraktiven leuchtenden Farben und modernem Design.,Briefablage - Blau,727754ea-c2b5-301c-9d8b-b190483a3413,de
"Kopierter Notizblock mit ungelochten quadratischen weißen 70 g / m_-Seiten; Oben angeklebt, um die Seite leicht abzureißen; Papiergröße: A4 (210 x 297 mm) (8,25 x 11,75 Zoll); 160 Seiten (80 Blatt) pro Block.",Notizblock - Quadratisch,74ddf015-3ac2-3b2d-a382-e9fd798a077a,de
Ein Monat zum Anzeigen des Desktop-Kalenders - Doppelseitig gedruckt. Start vom 1. Januar bis 31. Dezember - Gedruckt mit weißer und roter Tinte / Flip-Page zum Ändern des Monats / zum Aufstehen auf dem Tisch oder Schreibtisch; Zeigt Mondpositionen / Wochennummern / Nationalfeiertage und andere wichtige Daten und bemerkenswerte Ereignisse an.,Desktop-Kalender,7529d554-8b7e-3d06-8cb8-8acf20154a27,de
"Preiswerte Mappe, die gelochtes Papier für das Archivieren sichert; Farbige Rückseite und klare Frontabdeckung; verschiedene Farben (blau, grün, gelb, rot und weiß).",Klarsicht-Mappen- sortiert - 10er Packung,76fe923b-1fec-3576-9f10-67a5cec92d3d,de
"Klassischer Textmarker zum Markieren von Text und Hervorheben wichtiger Informationen. Die Meißelspitze bietet 2 Linienbreiten von 2 und 5 mm für eine Reihe von Aufgaben wie Schreiben, Unterstreichen oder Hervorheben. Flacher Lauf, der nicht wegrollt. Bis zu 4 Stunden Cap-Off-Zeit; Markieren Sie bis zu 375 m; Tinte auf Wasserbasis; Leicht nachfüllbar.",Markierstift - Grün,78388760-d4cf-3af0-a050-66dfed9feb12,de
Hochwertige Polypropylen-Feile mit 13 Fächern.,Fächermappen Ordner Blau,7be6d296-9e7a-3505-b72e-4c7b98783578,de
"Nachfüllbarer Kunststoff-Klebebandspender mit einer transparenten Außenhülle in stilvollem Neonblau; Gehäuse ist leicht und tragbar mit einem haltbaren Metallschneider für einfache Bedienung; Bandgröße: 19 mm x 25 m - Packung mit 4 attraktiven Farben (Neon Magenta, Pink, Grün und Blau).",Tragbarer Klebebandspender - sortiert - 4er Packung,7efe4ec7-cdac-3267-9cf8-0a027ab5fa9b,de
Umweltfreundliches und glattes Premium-Druckerpapier; 80 g / m_; CIE-Weißgrad: 167.,Premium-Druckerpapier - Weiß - 500 Blatt,7f5646ea-0df2-3799-b6d1-7f1ed6a9a30e,de
"Stilvolle LED-Schreibtischlampe, die minimalistisches Design mit Energieeffizienz kombiniert. Die Lampe ist ein Hingucker in jedem Arbeitszimmer oder Büro. Ausgestattet mit einer eingebauten LED-Einheit spart die Lampe dem Benutzer sowohl Wartungs- als auch Energiekosten: Sie erzeugt ein angenehm warmes Licht, das heller ist als das anderer Glühbirnen, aber nur sehr wenig Strom verbraucht und eine viel längere Haltbarkeit aufweist Vergleich. EIN / AUS-Schalter an der Basis; Flexibler Arm; Farbe: Rot",Tischlampe,7f8b9ab6-a026-3036-a8a3-2bf19716cf4e,de
